CommitId;RefactoringType;RefactoringDetail
3fab60320819365ac097feaeb59ef295a0b3694f;Change Variable Type;Change Variable Type	statsBuff : StringBuffer to statsBuff : StringBuilder in method public setupTabPane() : void in class org.apache.jmeter.visualizers.SamplerResultTab
4fddb7f709e088b050e2ba77b44edc04d3a8498f;Change Attribute Type;Change Attribute Type	SUBSCRIBER : TopicSubscriber to SUBSCRIBER : MessageConsumer in class org.apache.jmeter.protocol.jms.client.ReceiveSubscriber
9aaa1765e75fcb58dd9a84f8ce672162129087ad;Rename Parameter;Rename Parameter	queueConn : String to factoryName : String in method public getQueueConnection(ctx Context, factoryName String) : QueueConnection in class org.apache.jmeter.protocol.jms.client.ConnectionFactory
a82d57c8f7d59b66840155167b1334d36a23d0f9;Rename Parameter;Rename Parameter	topic : String to topicName : String in method public Publisher(useProps boolean, initialContextFactory String, providerUrl String, connfactory String, topicName String, useAuth boolean, securityPrincipal String, securityCredentials String) in class org.apache.jmeter.protocol.jms.client.Publisher
a82d57c8f7d59b66840155167b1334d36a23d0f9;Inline Method;Inline Method	private initConnection(ctx Context, connfactory String, topicName String) : void inlined to public Publisher(useProps boolean, initialContextFactory String, providerUrl String, connfactory String, topicName String, useAuth boolean, securityPrincipal String, securityCredentials String) in class org.apache.jmeter.protocol.jms.client.Publisher
a5c218569f82bf29d94a7e12551d208943ed6c0d;Inline Method;Inline Method	private initConnection(ctx Context, connfactory String, topic String) : void inlined to public OnMessageSubscriber(useProps boolean, jndi String, url String, connfactory String, topic String, useAuth boolean, user String, pwd String) in class org.apache.jmeter.protocol.jms.client.OnMessageSubscriber
a5c218569f82bf29d94a7e12551d208943ed6c0d;Rename Parameter;Rename Parameter	jndi : String to initialContextFactory : String in method private initJNDI(useProps boolean, initialContextFactory String, providerUrl String, useAuth boolean, securityPrincipal String, securityCredentials String) : Context in class org.apache.jmeter.protocol.jms.client.OnMessageSubscriber
a5c218569f82bf29d94a7e12551d208943ed6c0d;Rename Parameter;Rename Parameter	url : String to providerUrl : String in method private initJNDI(useProps boolean, initialContextFactory String, providerUrl String, useAuth boolean, securityPrincipal String, securityCredentials String) : Context in class org.apache.jmeter.protocol.jms.client.OnMessageSubscriber
a5c218569f82bf29d94a7e12551d208943ed6c0d;Rename Parameter;Rename Parameter	user : String to securityPrincipal : String in method private initJNDI(useProps boolean, initialContextFactory String, providerUrl String, useAuth boolean, securityPrincipal String, securityCredentials String) : Context in class org.apache.jmeter.protocol.jms.client.OnMessageSubscriber
a5c218569f82bf29d94a7e12551d208943ed6c0d;Rename Parameter;Rename Parameter	pwd : String to securityCredentials : String in method private initJNDI(useProps boolean, initialContextFactory String, providerUrl String, useAuth boolean, securityPrincipal String, securityCredentials String) : Context in class org.apache.jmeter.protocol.jms.client.OnMessageSubscriber
450544a97166fc43afbed943d2977e8d3287f10a;Rename Parameter;Rename Parameter	useReqMsgIdAsCorrelId : boolean to useResMsgIdAsCorrelId : boolean in method private Receiver(factory QueueConnectionFactory, receiveQueue Queue, principal String, credentials String, useResMsgIdAsCorrelId boolean) in class org.apache.jmeter.protocol.jms.sampler.Receiver
450544a97166fc43afbed943d2977e8d3287f10a;Rename Parameter;Rename Parameter	useReqMsgIdAsCorrelId : boolean to useResMsgIdAsCorrelId : boolean in method public createReceiver(factory QueueConnectionFactory, receiveQueue Queue, principal String, credentials String, useResMsgIdAsCorrelId boolean) : Receiver in class org.apache.jmeter.protocol.jms.sampler.Receiver
450544a97166fc43afbed943d2977e8d3287f10a;Rename Attribute;Rename Attribute	useReqMsgIdAsCorrelId : boolean to useResMsgIdAsCorrelId : boolean in class org.apache.jmeter.protocol.jms.sampler.Receiver
36ba0c94fee7e54e8bdc4ecdca2a8f261bf854a9;Change Variable Type;Change Variable Type	listeners : Object[] to listeners : ActionListener[] in method protected preActionPerformed(action Class<? extends Command>, e ActionEvent) : void in class org.apache.jmeter.gui.action.ActionRouter
bc9cb36bab6b25877fc6fb3580dfdfcf788bf3fc;Rename Class;Rename Class	org.apache.jmeter.protocol.jms.control.gui.JMSConfigGui renamed to org.apache.jmeter.protocol.jms.control.gui.JMSSamplerGui
7be90cce6d890440ca6bd4e85a0a77f6f20b3b36;Change Return Type;Change Return Type	String to TextMessage in method public getMessage() : TextMessage in class org.apache.jmeter.protocol.jms.client.ReceiveSubscriber
7be90cce6d890440ca6bd4e85a0a77f6f20b3b36;Rename Variable;Rename Variable	read : int to cnt : int in method private sampleWithListener() : SampleResult in class org.apache.jmeter.protocol.jms.sampler.SubscriberSampler
bcec40d81e5ccdffd7ba2cde857760d9ce64243e;Extract Variable;Extract Variable	admin : MessageAdmin in method public sendAndReceive(request Message) : Message from class org.apache.jmeter.protocol.jms.sampler.FixedQueueExecutor
bcec40d81e5ccdffd7ba2cde857760d9ce64243e;Extract Variable;Extract Variable	admin : MessageAdmin in method public run() : void from class org.apache.jmeter.protocol.jms.sampler.Receiver
bcec40d81e5ccdffd7ba2cde857760d9ce64243e;Rename Variable;Rename Variable	jmsCorrelationID : String to messageKey : String in method public run() : void in class org.apache.jmeter.protocol.jms.sampler.Receiver
c3f5088790d59373dc55c60425cfce0d0fcbf87f;Extract Variable;Extract Variable	jmsCorrelationID : String in method public run() : void from class org.apache.jmeter.protocol.jms.sampler.Receiver
a2ed0c49e05bd600502b3d6cd7c29e939ec9e755;Rename Attribute;Rename Attribute	PUB : Publisher to publisher : Publisher in class org.apache.jmeter.protocol.jms.sampler.PublisherSampler
42bc02d9f0e6f4d21f6281dcc72ba670bffbcf8c;Rename Parameter;Rename Parameter	topic : String to topicName : String in method private initConnection(ctx Context, connfactory String, topicName String) : void in class org.apache.jmeter.protocol.jms.client.Publisher
42bc02d9f0e6f4d21f6281dcc72ba670bffbcf8c;Rename Parameter;Rename Parameter	jndi : String to initialContextFactory : String in method public Publisher(useProps boolean, initialContextFactory String, providerUrl String, connfactory String, topic String, useAuth boolean, securityPrincipal String, securityCredentials String) in class org.apache.jmeter.protocol.jms.client.Publisher
42bc02d9f0e6f4d21f6281dcc72ba670bffbcf8c;Rename Parameter;Rename Parameter	url : String to providerUrl : String in method public Publisher(useProps boolean, initialContextFactory String, providerUrl String, connfactory String, topic String, useAuth boolean, securityPrincipal String, securityCredentials String) in class org.apache.jmeter.protocol.jms.client.Publisher
42bc02d9f0e6f4d21f6281dcc72ba670bffbcf8c;Rename Parameter;Rename Parameter	user : String to securityPrincipal : String in method public Publisher(useProps boolean, initialContextFactory String, providerUrl String, connfactory String, topic String, useAuth boolean, securityPrincipal String, securityCredentials String) in class org.apache.jmeter.protocol.jms.client.Publisher
42bc02d9f0e6f4d21f6281dcc72ba670bffbcf8c;Rename Parameter;Rename Parameter	pwd : String to securityCredentials : String in method public Publisher(useProps boolean, initialContextFactory String, providerUrl String, connfactory String, topic String, useAuth boolean, securityPrincipal String, securityCredentials String) in class org.apache.jmeter.protocol.jms.client.Publisher
42bc02d9f0e6f4d21f6281dcc72ba670bffbcf8c;Rename Parameter;Rename Parameter	jndi : String to initialContextFactory : String in method private initJNDI(useProps boolean, initialContextFactory String, providerUrl String, useAuth boolean, securityPrincipal String, securityCredentials String) : Context in class org.apache.jmeter.protocol.jms.client.Publisher
42bc02d9f0e6f4d21f6281dcc72ba670bffbcf8c;Rename Parameter;Rename Parameter	url : String to providerUrl : String in method private initJNDI(useProps boolean, initialContextFactory String, providerUrl String, useAuth boolean, securityPrincipal String, securityCredentials String) : Context in class org.apache.jmeter.protocol.jms.client.Publisher
42bc02d9f0e6f4d21f6281dcc72ba670bffbcf8c;Rename Parameter;Rename Parameter	user : String to securityPrincipal : String in method private initJNDI(useProps boolean, initialContextFactory String, providerUrl String, useAuth boolean, securityPrincipal String, securityCredentials String) : Context in class org.apache.jmeter.protocol.jms.client.Publisher
42bc02d9f0e6f4d21f6281dcc72ba670bffbcf8c;Rename Parameter;Rename Parameter	pwd : String to securityCredentials : String in method private initJNDI(useProps boolean, initialContextFactory String, providerUrl String, useAuth boolean, securityPrincipal String, securityCredentials String) : Context in class org.apache.jmeter.protocol.jms.client.Publisher
42bc02d9f0e6f4d21f6281dcc72ba670bffbcf8c;Rename Attribute;Rename Attribute	CONN : TopicConnection to connection : TopicConnection in class org.apache.jmeter.protocol.jms.client.Publisher
42bc02d9f0e6f4d21f6281dcc72ba670bffbcf8c;Rename Attribute;Rename Attribute	SESSION : TopicSession to session : TopicSession in class org.apache.jmeter.protocol.jms.client.Publisher
1015ce78751638d4c7b8a145a08b4a00ba5def7b;Rename Parameter;Rename Parameter	fac : String to factoryName : String in method public getTopicConnectionFactory(ctx Context, factoryName String) : TopicConnectionFactory in class org.apache.jmeter.protocol.jms.client.ConnectionFactory
1015ce78751638d4c7b8a145a08b4a00ba5def7b;Rename Parameter;Rename Parameter	fac : String to factoryName : String in method public getQueueConnectionFactory(ctx Context, factoryName String) : QueueConnectionFactory in class org.apache.jmeter.protocol.jms.client.ConnectionFactory
fd51311b97c93ff7de9c27747d334a7a62e242b2;Rename Parameter;Rename Parameter	jndi : String to initialContextFactory : String in method public lookupContext(initialContextFactory String, providerUrl String, useAuth boolean, securityPrincipal String, securityCredentials String) : Context in class org.apache.jmeter.protocol.jms.client.InitialContextFactory
fd51311b97c93ff7de9c27747d334a7a62e242b2;Rename Parameter;Rename Parameter	url : String to providerUrl : String in method public lookupContext(initialContextFactory String, providerUrl String, useAuth boolean, securityPrincipal String, securityCredentials String) : Context in class org.apache.jmeter.protocol.jms.client.InitialContextFactory
fd51311b97c93ff7de9c27747d334a7a62e242b2;Rename Parameter;Rename Parameter	user : String to securityPrincipal : String in method public lookupContext(initialContextFactory String, providerUrl String, useAuth boolean, securityPrincipal String, securityCredentials String) : Context in class org.apache.jmeter.protocol.jms.client.InitialContextFactory
fd51311b97c93ff7de9c27747d334a7a62e242b2;Rename Parameter;Rename Parameter	pwd : String to securityCredentials : String in method public lookupContext(initialContextFactory String, providerUrl String, useAuth boolean, securityPrincipal String, securityCredentials String) : Context in class org.apache.jmeter.protocol.jms.client.InitialContextFactory
76a6c5213c2632b83163eb2e34183ac2a87b5031;Extract Method;Extract Method	protected getDataEncodingWithDefault(defaultEncoding String) : String extracted from public getDataEncodingWithDefault() : String in class org.apache.jmeter.samplers.SampleResult
6393861fea8436b497e12e8cf8790a0070ad8207;Rename Parameter;Rename Parameter	val : T to actualValue : T in method private updateValueCount(actualValue T, sampleCount int) : void in class org.apache.jorphan.math.StatCalculator
7b75b88606d903c4c327c006cc8459f309242293;Extract Method;Extract Method	public addValue(val T, sampleCount int) : void extracted from public addValue(val T) : void in class org.apache.jorphan.math.StatCalculator
7b75b88606d903c4c327c006cc8459f309242293;Extract Variable;Extract Variable	actualValue : T in method public addValue(val T, sampleCount int) : void from class org.apache.jorphan.math.StatCalculator
b8cc8debe363ac11f284baa0a03d1a3c53ebca28;Rename Variable;Rename Variable	timestamp : long to now : long in method public sampleOccurred(e SampleEvent) : void in class org.apache.jmeter.samplers.BatchSampleSender
dede859efdea2bc40e41fd690117de92033bcdea;Inline Method;Inline Method	private getSleepTime() : long inlined to public runTest(context JavaSamplerContext) : SampleResult in class org.apache.jmeter.protocol.java.test.SleepTest
0766b3f1f5fce803e990470f43602a0cd52721a0;Change Return Type;Change Return Type	boolean to String in method private compareSize(resultSize long) : String in class org.apache.jmeter.assertions.SizeAssertion
cf96f17fbe144b87acad691f099b0a89aabeba61;Rename Parameter;Rename Parameter	forThread : boolean to honourNoThreadClone : boolean in method public TreeCloner(honourNoThreadClone boolean) in class org.apache.jmeter.engine.TreeCloner
cf96f17fbe144b87acad691f099b0a89aabeba61;Rename Attribute;Rename Attribute	forThread : boolean to honourNoThreadClone : boolean in class org.apache.jmeter.engine.TreeCloner
5f604aa8805a09270bd51468f41c2b6290bec438;Rename Variable;Rename Variable	serverPanel : JPanel to settingsPanel : JPanel in method private init() : void in class org.apache.jmeter.protocol.mail.sampler.gui.MailReaderSamplerGui
ea4d602982e7a52f71311154c708af0fafa04f62;Change Attribute Type;Change Attribute Type	threadGroupsInfoMap : Map<ThreadGroup,ThroughputInfo> to threadGroupsInfoMap : Map<AbstractThreadGroup,ThroughputInfo> in class org.apache.jmeter.timers.ConstantThroughputTimer
ea4d602982e7a52f71311154c708af0fafa04f62;Change Variable Type;Change Variable Type	group : ThreadGroup to group : AbstractThreadGroup in method private calculateDelay() : long in class org.apache.jmeter.timers.ConstantThroughputTimer
ea4d602982e7a52f71311154c708af0fafa04f62;Change Variable Type;Change Variable Type	searcher : SearchByClass<ThreadGroup> to searcher : SearchByClass<AbstractThreadGroup> in method public run() : void in class org.apache.jmeter.engine.StandardJMeterEngine
ea4d602982e7a52f71311154c708af0fafa04f62;Change Variable Type;Change Variable Type	iter : Iterator<ThreadGroup> to iter : Iterator<AbstractThreadGroup> in method public run() : void in class org.apache.jmeter.engine.StandardJMeterEngine
ea4d602982e7a52f71311154c708af0fafa04f62;Change Variable Type;Change Variable Type	group : ThreadGroup to group : AbstractThreadGroup in method public run() : void in class org.apache.jmeter.engine.StandardJMeterEngine
ea4d602982e7a52f71311154c708af0fafa04f62;Change Attribute Type;Change Attribute Type	threadGroups : List<ThreadGroup> to threadGroups : List<AbstractThreadGroup> in class org.apache.jmeter.testelement.TestPlan
ea4d602982e7a52f71311154c708af0fafa04f62;Change Parameter Type;Change Parameter Type	group : ThreadGroup to group : AbstractThreadGroup in method public addThreadGroup(group AbstractThreadGroup) : void in class org.apache.jmeter.testelement.TestPlan
ea4d602982e7a52f71311154c708af0fafa04f62;Change Return Type;Change Return Type	ThreadGroup to AbstractThreadGroup in method public getThreadGroup() : AbstractThreadGroup in class org.apache.jmeter.threads.JMeterContext
ea4d602982e7a52f71311154c708af0fafa04f62;Change Attribute Type;Change Attribute Type	threadGroup : ThreadGroup to threadGroup : AbstractThreadGroup in class org.apache.jmeter.threads.JMeterContext
ea4d602982e7a52f71311154c708af0fafa04f62;Change Parameter Type;Change Parameter Type	threadgrp : ThreadGroup to threadgrp : AbstractThreadGroup in method public setThreadGroup(threadgrp AbstractThreadGroup) : void in class org.apache.jmeter.threads.JMeterContext
ea4d602982e7a52f71311154c708af0fafa04f62;Change Attribute Type;Change Attribute Type	threadGroup : ThreadGroup to threadGroup : AbstractThreadGroup in class org.apache.jmeter.threads.JMeterThread
ea4d602982e7a52f71311154c708af0fafa04f62;Change Parameter Type;Change Parameter Type	group : ThreadGroup to group : AbstractThreadGroup in method public setThreadGroup(group AbstractThreadGroup) : void in class org.apache.jmeter.threads.JMeterThread
ea4d602982e7a52f71311154c708af0fafa04f62;Change Return Type;Change Return Type	Collection<ThreadGroup> to Collection<AbstractThreadGroup> in method public getReportPages() : Collection<AbstractThreadGroup> in class org.apache.jmeter.testelement.ReportPlan
ea4d602982e7a52f71311154c708af0fafa04f62;Change Attribute Type;Change Attribute Type	reportPages : List<ThreadGroup> to reportPages : List<AbstractThreadGroup> in class org.apache.jmeter.testelement.ReportPlan
ea4d602982e7a52f71311154c708af0fafa04f62;Change Parameter Type;Change Parameter Type	group : ThreadGroup to group : AbstractThreadGroup in method public addReportPage(group AbstractThreadGroup) : void in class org.apache.jmeter.testelement.ReportPlan
ea4d602982e7a52f71311154c708af0fafa04f62;Extract Superclass;Extract Superclass	org.apache.jmeter.threads.AbstractThreadGroup from classes [org.apache.jmeter.threads.ThreadGroup]
ea4d602982e7a52f71311154c708af0fafa04f62;Extract Superclass;Extract Superclass	org.apache.jmeter.threads.gui.AbstractThreadGroupGui from classes [org.apache.jmeter.threads.gui.ThreadGroupGui]
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Method;Pull Up Method	public isDone() : boolean from class org.apache.jmeter.threads.ThreadGroup to public isDone() : boolean from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Method;Pull Up Method	public next() : Sampler from class org.apache.jmeter.threads.ThreadGroup to public next() : Sampler from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Method;Pull Up Method	public getSamplerController() : Controller from class org.apache.jmeter.threads.ThreadGroup to public getSamplerController() : Controller from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Method;Pull Up Method	public setSamplerController(c LoopController) : void from class org.apache.jmeter.threads.ThreadGroup to public setSamplerController(c LoopController) : void from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Method;Pull Up Method	public addTestElement(child TestElement) : void from class org.apache.jmeter.threads.ThreadGroup to public addTestElement(child TestElement) : void from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Method;Pull Up Method	public addIterationListener(lis LoopIterationListener) : void from class org.apache.jmeter.threads.ThreadGroup to public addIterationListener(lis LoopIterationListener) : void from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Method;Pull Up Method	public initialize() : void from class org.apache.jmeter.threads.ThreadGroup to public initialize() : void from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Method;Pull Up Method	public setNumThreads(numThreads int) : void from class org.apache.jmeter.threads.ThreadGroup to public setNumThreads(numThreads int) : void from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Method;Pull Up Method	package incrNumberOfThreads() : void from class org.apache.jmeter.threads.ThreadGroup to package incrNumberOfThreads() : void from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Method;Pull Up Method	package decrNumberOfThreads() : void from class org.apache.jmeter.threads.ThreadGroup to package decrNumberOfThreads() : void from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Method;Pull Up Method	public getNumberOfThreads() : int from class org.apache.jmeter.threads.ThreadGroup to public getNumberOfThreads() : int from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Method;Pull Up Method	public getNumThreads() : int from class org.apache.jmeter.threads.ThreadGroup to public getNumThreads() : int from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Method;Pull Up Method	public getOnErrorStopThread() : boolean from class org.apache.jmeter.threads.ThreadGroup to public getOnErrorStopThread() : boolean from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Method;Pull Up Method	public getOnErrorStopTest() : boolean from class org.apache.jmeter.threads.ThreadGroup to public getOnErrorStopTest() : boolean from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Method;Pull Up Method	public getOnErrorStopTestNow() : boolean from class org.apache.jmeter.threads.ThreadGroup to public getOnErrorStopTestNow() : boolean from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Attribute;Pull Up Attribute	public ON_SAMPLE_ERROR : String from class org.apache.jmeter.threads.ThreadGroup to public ON_SAMPLE_ERROR : String from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Attribute;Pull Up Attribute	public ON_SAMPLE_ERROR_CONTINUE : String from class org.apache.jmeter.threads.ThreadGroup to public ON_SAMPLE_ERROR_CONTINUE : String from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Attribute;Pull Up Attribute	public ON_SAMPLE_ERROR_STOPTHREAD : String from class org.apache.jmeter.threads.ThreadGroup to public ON_SAMPLE_ERROR_STOPTHREAD : String from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Attribute;Pull Up Attribute	public ON_SAMPLE_ERROR_STOPTEST : String from class org.apache.jmeter.threads.ThreadGroup to public ON_SAMPLE_ERROR_STOPTEST : String from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Attribute;Pull Up Attribute	public ON_SAMPLE_ERROR_STOPTEST_NOW : String from class org.apache.jmeter.threads.ThreadGroup to public ON_SAMPLE_ERROR_STOPTEST_NOW : String from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Attribute;Pull Up Attribute	public NUM_THREADS : String from class org.apache.jmeter.threads.ThreadGroup to public NUM_THREADS : String from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Attribute;Pull Up Attribute	public MAIN_CONTROLLER : String from class org.apache.jmeter.threads.ThreadGroup to public MAIN_CONTROLLER : String from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Attribute;Pull Up Attribute	private numberOfThreads : int from class org.apache.jmeter.threads.ThreadGroup to private numberOfThreads : int from class org.apache.jmeter.threads.AbstractThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Method;Pull Up Method	public getMenuCategories() : Collection<String> from class org.apache.jmeter.threads.gui.ThreadGroupGui to public getMenuCategories() : Collection<String> from class org.apache.jmeter.threads.gui.AbstractThreadGroupGui
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Method;Pull Up Method	public createPopupMenu() : JPopupMenu from class org.apache.jmeter.threads.gui.ThreadGroupGui to public createPopupMenu() : JPopupMenu from class org.apache.jmeter.threads.gui.AbstractThreadGroupGui
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Method;Pull Up Method	public getPreferredSize() : Dimension from class org.apache.jmeter.threads.gui.ThreadGroupGui to public getPreferredSize() : Dimension from class org.apache.jmeter.threads.gui.AbstractThreadGroupGui
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Method;Pull Up Method	private createOnErrorPanel() : JPanel from class org.apache.jmeter.threads.gui.ThreadGroupGui to private createOnErrorPanel() : JPanel from class org.apache.jmeter.threads.gui.AbstractThreadGroupGui
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Method;Pull Up Method	private onSampleError() : String from class org.apache.jmeter.threads.gui.ThreadGroupGui to private onSampleError() : String from class org.apache.jmeter.threads.gui.AbstractThreadGroupGui
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Attribute;Pull Up Attribute	private continueBox : JRadioButton from class org.apache.jmeter.threads.gui.ThreadGroupGui to private continueBox : JRadioButton from class org.apache.jmeter.threads.gui.AbstractThreadGroupGui
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Attribute;Pull Up Attribute	private stopThrdBox : JRadioButton from class org.apache.jmeter.threads.gui.ThreadGroupGui to private stopThrdBox : JRadioButton from class org.apache.jmeter.threads.gui.AbstractThreadGroupGui
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Attribute;Pull Up Attribute	private stopTestBox : JRadioButton from class org.apache.jmeter.threads.gui.ThreadGroupGui to private stopTestBox : JRadioButton from class org.apache.jmeter.threads.gui.AbstractThreadGroupGui
ea4d602982e7a52f71311154c708af0fafa04f62;Pull Up Attribute;Pull Up Attribute	private stopTestNowBox : JRadioButton from class org.apache.jmeter.threads.gui.ThreadGroupGui to private stopTestNowBox : JRadioButton from class org.apache.jmeter.threads.gui.AbstractThreadGroupGui
ea4d602982e7a52f71311154c708af0fafa04f62;Move Method;Move Method	private scheduleThread(thread JMeterThread, group ThreadGroup) : void from class org.apache.jmeter.engine.StandardJMeterEngine to private scheduleThread(thread JMeterThread, group ThreadGroup) : void from class org.apache.jmeter.threads.ThreadGroup
ea4d602982e7a52f71311154c708af0fafa04f62;Change Parameter Type;Change Parameter Type	te : ThreadGroup to te : AbstractThreadGroup in method private setSampleErrorBoxes(te AbstractThreadGroup) : void in class org.apache.jmeter.threads.gui.AbstractThreadGroupGui
ea4d602982e7a52f71311154c708af0fafa04f62;Move Method;Move Method	private setSampleErrorBoxes(te ThreadGroup) : void from class org.apache.jmeter.threads.gui.ThreadGroupGui to private setSampleErrorBoxes(te AbstractThreadGroup) : void from class org.apache.jmeter.threads.gui.AbstractThreadGroupGui
1bfc29b7bf9c2a5f989039a13766a9f27b188024;Extract Method;Extract Method	private appendMultiPart(child SampleResult, cdata StringBuilder, mmp MimeMultipart) : void extracted from private appendMessageData(child SampleResult, message Message) : void in class org.apache.jmeter.protocol.mail.sampler.MailReaderSampler
1bfc29b7bf9c2a5f989039a13766a9f27b188024;Extract Attribute;Extract Attribute	private RFC_822_DEFAULT_ENCODING : String in class org.apache.jmeter.protocol.mail.sampler.MailReaderSampler
1bfc29b7bf9c2a5f989039a13766a9f27b188024;Extract Variable;Extract Variable	name : String in method public toString() : String from class org.apache.jmeter.protocol.mail.sampler.MailReaderSampler
65b220c7a3288baea7d192fd95594892974e90f2;Rename Attribute;Rename Attribute	TYPE_POP3 : String to DEFAULT_PROTOCOL : String in class org.apache.jmeter.protocol.mail.sampler.MailReaderSampler
65b220c7a3288baea7d192fd95594892974e90f2;Change Attribute Type;Change Attribute Type	serverTypeBox : JComboBox to serverTypeBox : JTextField in class org.apache.jmeter.protocol.mail.sampler.gui.MailReaderSamplerGui
36d4ff61610e82ed640a73359230d1f6e449830d;Rename Parameter;Rename Parameter	cdata : StringBuilder to child : SampleResult in method private appendMessageData(child SampleResult, message Message) : void in class org.apache.jmeter.protocol.mail.sampler.MailReaderSampler
36d4ff61610e82ed640a73359230d1f6e449830d;Change Parameter Type;Change Parameter Type	cdata : StringBuilder to child : SampleResult in method private appendMessageData(child SampleResult, message Message) : void in class org.apache.jmeter.protocol.mail.sampler.MailReaderSampler
36d4ff61610e82ed640a73359230d1f6e449830d;Inline Method;Inline Method	private appendMessageAsMime(cdata StringBuilder, message Message) : void inlined to public sample(e Entry) : SampleResult in class org.apache.jmeter.protocol.mail.sampler.MailReaderSampler
36d4ff61610e82ed640a73359230d1f6e449830d;Extract Method;Extract Method	public toString() : String extracted from private appendMessageData(cdata StringBuilder, message Message) : void in class org.apache.jmeter.protocol.mail.sampler.MailReaderSampler
36d4ff61610e82ed640a73359230d1f6e449830d;Rename Variable;Rename Variable	count : int to port : int in method public toString() : String in class org.apache.jmeter.protocol.mail.sampler.MailReaderSampler
36d4ff61610e82ed640a73359230d1f6e449830d;Rename Variable;Rename Variable	cdata : StringBuilder to sb : StringBuilder in method public toString() : String in class org.apache.jmeter.protocol.mail.sampler.MailReaderSampler
36d4ff61610e82ed640a73359230d1f6e449830d;Extract Variable;Extract Variable	contentType : String in method public sample(e Entry) : SampleResult from class org.apache.jmeter.protocol.mail.sampler.MailReaderSampler
36d4ff61610e82ed640a73359230d1f6e449830d;Inline Variable;Inline Variable	port : int in method public sample(e Entry) : SampleResult from class org.apache.jmeter.protocol.mail.sampler.MailReaderSampler
0c99808291443e8e6b057722e3ced11ee0b25ef4;Extract Variable;Extract Variable	serverType : String in method public configure(element TestElement) : void from class org.apache.jmeter.protocol.mail.sampler.gui.MailReaderSamplerGui
d06322cea127b44624d58dc25839871527ce025b;Extract Variable;Extract Variable	names : String in method public iterationStart(iterEvent LoopIterationEvent) : void from class org.apache.jmeter.config.CSVDataSet
d06322cea127b44624d58dc25839871527ce025b;Extract Method;Extract Method	public reserveFile(filename String, charsetName String, alias String, hasHeader boolean) : String extracted from public reserveFile(filename String, charsetName String, alias String) : void in class org.apache.jmeter.services.FileServer
d06322cea127b44624d58dc25839871527ce025b;Rename Variable;Rename Variable	file : FileEntry to fileEntry : FileEntry in method public reserveFile(filename String, charsetName String, alias String, hasHeader boolean) : String in class org.apache.jmeter.services.FileServer
